source_path,record_type,run_id,run_index,case_study,status,started_at,completed_at,exploratory,method,model_name,seed,sample_seed,randomization_seed,sample_index,sample_id,image,image_category,run_dir,final_score,randomized_score,absolute_improvement,relative_improvement,filter_adjustments,vlm_snapshots,random_brightness,random_contrast,final_brightness,final_contrast,image_randomized_start,image_final_result,image_reference_hidden,hist_randomized,hist_result,hist_reference,hist_comparison,action_filter_trajectory,action_vlm_snapshots,error,warnings,duration_s,match_key
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_20_20260610_151917,20.0,,completed,2026-06-10 15:19:17.564370+00:00,2026-06-10 15:23:29.661109+00:00,False,direct,gpt-5.5,42,168131120,3921469307,12521,Tile_r049_c031.tiff,Tile_r049_c031.tiff,train/Acquisitions_third_run,,0.114247,0.343779,0.229532,66.76731272125407,5.0,5.0,1.0,3.0,,,,,,,,,,,,,,252.096739,168131120|3921469307|12521|1.0|3.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_20_20260610_232950,20.0,,completed,2026-06-10 23:29:50.719596+00:00,2026-06-10 23:34:37.898866+00:00,True,exploratory,gpt-5.5,42,168131120,3921469307,12521,Tile_r049_c031.tiff,Tile_r049_c031.tiff,train/Acquisitions_third_run,,0.080005,0.343779,0.263774,76.72778151079618,7.0,7.0,1.0,3.0,,,,,,,,,,,,,,287.17927,168131120|3921469307|12521|1.0|3.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_20_20260611_102247,20.0,,completed,2026-06-11 10:22:47.669636+00:00,2026-06-11 10:29:24.071435+00:00,True,exploratory,gpt-5.5,30,3858210126,1097498512,17901,1500.tiff,1500.tiff,train/grids,,1.488057,3.5738,2.085743,58.362051597739104,9.0,8.0,77.0,157.0,,,,,,,,,,,,,,396.401799,3858210126|1097498512|17901|77.0|157.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_20_20260611_134018,20.0,,completed,2026-06-11 13:40:18.495532+00:00,2026-06-11 13:43:46.722453+00:00,False,direct,gpt-5.5,30,3858210126,1097498512,17901,1500.tiff,1500.tiff,train/grids,,1.469221,3.5738,2.1045789999999998,58.889109631204875,4.0,4.0,77.0,157.0,,,,,,,,,,,,,,208.226921,3858210126|1097498512|17901|77.0|157.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_21_20260610_152334,21.0,,completed,2026-06-10 15:23:34.661878+00:00,2026-06-10 15:27:12.525622+00:00,False,direct,gpt-5.5,42,3369970377,1122215347,3245,Tile_r051_c032.tiff,Tile_r051_c032.tiff,train/Acquisitions_first_run,,0.120507,1.386976,1.266469,91.31152954340955,4.0,4.0,152.0,137.0,,,,,,,,,,,,,,217.863744,3369970377|1122215347|3245|152.0|137.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_21_20260610_233442,21.0,,completed,2026-06-10 23:34:42.216154+00:00,2026-06-10 23:39:16.013938+00:00,True,exploratory,gpt-5.5,42,3369970377,1122215347,3245,Tile_r051_c032.tiff,Tile_r051_c032.tiff,train/Acquisitions_first_run,,0.085381,1.386976,1.301595,93.84408958770736,7.0,7.0,152.0,137.0,,,,,,,,,,,,,,273.797784,3369970377|1122215347|3245|152.0|137.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_21_20260611_102929,21.0,,completed,2026-06-11 10:29:29.079869+00:00,2026-06-11 10:35:55.423546+00:00,True,exploratory,gpt-5.5,30,4152204842,383242005,10977,Tile_r028_c020.tiff,Tile_r028_c020.tiff,train/Acquisitions_third_run,,0.164189,4.528928,4.364738999999999,96.37466084689356,9.0,8.0,266.0,288.0,,,,,,,,,,,,,,386.343677,4152204842|383242005|10977|266.0|288.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_21_20260611_134351,21.0,,completed,2026-06-11 13:43:51.726338+00:00,2026-06-11 13:47:03.366499+00:00,False,direct,gpt-5.5,30,4152204842,383242005,10977,Tile_r028_c020.tiff,Tile_r028_c020.tiff,train/Acquisitions_third_run,,0.117221,4.528928,4.411707,97.41172745515054,4.0,4.0,266.0,288.0,,,,,,,,,,,,,,191.640161,4152204842|383242005|10977|266.0|288.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_22_20260611_103558,22.0,,completed,2026-06-11 10:35:58.915512+00:00,2026-06-11 10:42:38.097646+00:00,True,exploratory,gpt-5.5,30,2808946496,2755462218,3635,Tile_r057_c044.tiff,Tile_r057_c044.tiff,train/Acquisitions_first_run,,0.222297,0.189637,-0.032659999999999995,-17.22237748962491,9.0,8.0,137.0,43.0,,,,,,,,,,,,,,399.182134,2808946496|2755462218|3635|137.0|43.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_22_20260611_134708,22.0,,completed,2026-06-11 13:47:08.380674+00:00,2026-06-11 13:50:53.479003+00:00,False,direct,gpt-5.5,30,2808946496,2755462218,3635,Tile_r057_c044.tiff,Tile_r057_c044.tiff,train/Acquisitions_first_run,,0.022957,0.189637,0.16668,87.89424004809187,4.0,4.0,137.0,43.0,,,,,,,,,,,,,,225.098329,2808946496|2755462218|3635|137.0|43.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_23_20260611_104243,23.0,,completed,2026-06-11 10:42:43.105798+00:00,2026-06-11 10:49:30.189660+00:00,True,exploratory,gpt-5.5,30,124708988,2476543472,76,Tile_r001_c013.tiff,Tile_r001_c013.tiff,train/Acquisitions_first_run,,0.484068,1.015204,0.531136,52.31815477480389,9.0,8.0,119.0,151.0,,,,,,,,,,,,,,407.083862,124708988|2476543472|76|119.0|151.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_23_20260611_135058,23.0,,completed,2026-06-11 13:50:58.486768+00:00,2026-06-11 13:54:43.798508+00:00,False,direct,gpt-5.5,30,124708988,2476543472,76,Tile_r001_c013.tiff,Tile_r001_c013.tiff,train/Acquisitions_first_run,,0.188049,1.015204,0.827155,81.47672783007158,4.0,4.0,119.0,151.0,,,,,,,,,,,,,,225.31174,124708988|2476543472|76|119.0|151.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_110353.json,summary,run_24_20260611_104935,24.0,,completed,2026-06-11 10:49:35.197044+00:00,2026-06-11 10:56:54.957305+00:00,True,exploratory,gpt-5.5,30,3453875298,510860790,4482,Tile_r008_c015.tiff,Tile_r008_c015.tiff,train/Acquisitions_second_run,,0.304011,4.809769,4.505758,93.67930143838508,9.0,8.0,115.0,158.0,,,,,,,,,,,,,,439.760261,3453875298|510860790|4482|115.0|158.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_135828.json,summary,run_24_20260611_135448,24.0,,completed,2026-06-11 13:54:48.803243+00:00,2026-06-11 13:58:28.312813+00:00,False,direct,gpt-5.5,30,3453875298,510860790,4482,Tile_r008_c015.tiff,Tile_r008_c015.tiff,train/Acquisitions_second_run,,0.157668,4.809769,4.652101,96.7219215725329,4.0,4.0,115.0,158.0,,,,,,,,,,,,,,219.50957,3453875298|510860790|4482|115.0|158.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_29_20260610_155217,29.0,,completed,2026-06-10 15:52:17.629055+00:00,2026-06-10 15:55:09.002235+00:00,False,direct,gpt-5.5,42,3219169680,3036844865,17875,1478.tiff,1478.tiff,train/grids,,0.32403,0.21518,-0.10884999999999997,-50.58555627846453,5.0,5.0,22.0,87.0,,,,,,,,,,,,,,171.37318,3219169680|3036844865|17875|22.0|87.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_29_20260611_052736,29.0,,completed,2026-06-11 05:27:36.180327+00:00,2026-06-11 05:33:00.255617+00:00,True,exploratory,gpt-5.5,42,3219169680,3036844865,17875,1478.tiff,1478.tiff,train/grids,,0.43998,0.21518,-0.22479999999999997,-104.47067571335624,9.0,9.0,22.0,87.0,,,,,,,,,,,,,,324.07529,3219169680|3036844865|17875|22.0|87.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_30_20260610_155514,30.0,,completed,2026-06-10 15:55:14.002808+00:00,2026-06-10 15:58:13.065287+00:00,False,direct,gpt-5.5,42,3920960749,718106766,14148,Region007_y26_x09_fw120um.tiff,Region007_y26_x09_fw120um.tiff,train/Combined_New_Scans_Andrea,,2.106752,1.909972,-0.19678000000000018,-10.3027688364018,5.0,5.0,126.0,33.0,,,,,,,,,,,,,,179.062479,3920960749|718106766|14148|126.0|33.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_30_20260611_053305,30.0,,completed,2026-06-11 05:33:05.289361+00:00,2026-06-11 05:38:28.591598+00:00,True,exploratory,gpt-5.5,42,3920960749,718106766,14148,Region007_y26_x09_fw120um.tiff,Region007_y26_x09_fw120um.tiff,train/Combined_New_Scans_Andrea,,2.146616,1.909972,-0.23664399999999985,-12.389919852228193,9.0,9.0,126.0,33.0,,,,,,,,,,,,,,323.302237,3920960749|718106766|14148|126.0|33.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_31_20260610_155818,31.0,,completed,2026-06-10 15:58:18.065900+00:00,2026-06-10 16:00:33.532776+00:00,False,direct,gpt-5.5,42,3270676071,3376670428,3550,Tile_r056_c022.tiff,Tile_r056_c022.tiff,train/Acquisitions_first_run,,0.027286,4.356789,4.329503,99.37371307171405,4.0,4.0,171.0,293.0,,,,,,,,,,,,,,135.466876,3270676071|3376670428|3550|171.0|293.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_31_20260611_053832,31.0,,completed,2026-06-11 05:38:32.571866+00:00,2026-06-11 05:42:51.394627+00:00,True,exploratory,gpt-5.5,42,3270676071,3376670428,3550,Tile_r056_c022.tiff,Tile_r056_c022.tiff,train/Acquisitions_first_run,,0.13501,4.356789,4.221779,96.90115816946837,8.0,8.0,171.0,293.0,,,,,,,,,,,,,,258.822761,3270676071|3376670428|3550|171.0|293.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_33_20260610_160309,33.0,,completed,2026-06-10 16:03:09.397108+00:00,2026-06-10 16:06:12.434187+00:00,False,direct,gpt-5.5,42,4208451060,3313977280,11727,Tile_r038_c040.tiff,Tile_r038_c040.tiff,train/Acquisitions_third_run,,0.136121,4.248462,4.112341,96.79599346775373,5.0,5.0,171.0,251.0,,,,,,,,,,,,,,183.037079,4208451060|3313977280|11727|171.0|251.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_33_20260611_054518,33.0,,completed,2026-06-11 05:45:18.891856+00:00,2026-06-11 05:51:39.661502+00:00,True,exploratory,gpt-5.5,42,4208451060,3313977280,11727,Tile_r038_c040.tiff,Tile_r038_c040.tiff,train/Acquisitions_third_run,,0.099912,4.248462,4.14855,97.64827836520605,10.0,10.0,171.0,251.0,,,,,,,,,,,,,,380.769646,4208451060|3313977280|11727|171.0|251.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_34_20260610_160617,34.0,,completed,2026-06-10 16:06:17.434919+00:00,2026-06-10 16:09:35.340941+00:00,False,direct,gpt-5.5,42,4108592242,3153529056,6004,Tile_r027_c055.tiff,Tile_r027_c055.tiff,train/Acquisitions_second_run,,0.122648,5.049396,4.926748,97.5710362189854,5.0,5.0,25.0,154.0,,,,,,,,,,,,,,197.906022,4108592242|3153529056|6004|25.0|154.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_34_20260611_055144,34.0,,completed,2026-06-11 05:51:44.664278+00:00,2026-06-11 05:57:09.339854+00:00,True,exploratory,gpt-5.5,42,4108592242,3153529056,6004,Tile_r027_c055.tiff,Tile_r027_c055.tiff,train/Acquisitions_second_run,,0.162228,5.049396,4.887168,96.78718009045042,8.0,8.0,25.0,154.0,,,,,,,,,,,,,,324.675576,4108592242|3153529056|6004|25.0|154.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_35_20260610_160940,35.0,,completed,2026-06-10 16:09:40.297592+00:00,2026-06-10 16:12:33.310716+00:00,False,direct,gpt-5.5,42,3267246297,2669635991,2859,Tile_r045_c024.tiff,Tile_r045_c024.tiff,train/Acquisitions_first_run,,0.044387,0.252527,0.20814,82.42286963374214,4.0,4.0,195.0,47.0,,,,,,,,,,,,,,173.013124,3267246297|2669635991|2859|195.0|47.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_35_20260611_055714,35.0,,completed,2026-06-11 05:57:14.348579+00:00,2026-06-11 06:03:25.536531+00:00,True,exploratory,gpt-5.5,42,3267246297,2669635991,2859,Tile_r045_c024.tiff,Tile_r045_c024.tiff,train/Acquisitions_first_run,,0.223173,0.252527,0.02935399999999999,11.624103561203352,9.0,9.0,195.0,47.0,,,,,,,,,,,,,,371.187952,3267246297|2669635991|2859|195.0|47.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_36_20260610_161238,36.0,,completed,2026-06-10 16:12:38.263285+00:00,2026-06-10 16:15:22.307473+00:00,False,direct,gpt-5.5,42,1073246559,2488294163,2056,Tile_r032_c040.tiff,Tile_r032_c040.tiff,train/Acquisitions_first_run,,0.022356,0.120607,0.098251,81.46376246818178,4.0,4.0,76.0,107.0,,,,,,,,,,,,,,164.044188,1073246559|2488294163|2056|76.0|107.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_36_20260611_060330,36.0,,completed,2026-06-11 06:03:30.551722+00:00,2026-06-11 06:09:47.587805+00:00,True,exploratory,gpt-5.5,42,1073246559,2488294163,2056,Tile_r032_c040.tiff,Tile_r032_c040.tiff,train/Acquisitions_first_run,,0.074206,0.120607,0.04640100000000001,38.47289129155025,8.0,8.0,76.0,107.0,,,,,,,,,,,,,,377.036083,1073246559|2488294163|2056|76.0|107.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_37_20260610_161527,37.0,,completed,2026-06-10 16:15:27.308483+00:00,2026-06-10 16:18:22.743533+00:00,False,direct,gpt-5.5,42,992352786,241150500,11878,Tile_r040_c045.tiff,Tile_r040_c045.tiff,train/Acquisitions_third_run,,0.12833,5.11091,4.98258,97.4890968535936,4.0,4.0,0.0,179.0,,,,,,,,,,,,,,175.43505,992352786|241150500|11878|0.0|179.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_37_20260611_060951,37.0,,completed,2026-06-11 06:09:51.469214+00:00,2026-06-11 06:16:13.094076+00:00,True,exploratory,gpt-5.5,42,992352786,241150500,11878,Tile_r040_c045.tiff,Tile_r040_c045.tiff,train/Acquisitions_third_run,,0.195945,5.11091,4.914965,96.16614262430761,8.0,8.0,0.0,179.0,,,,,,,,,,,,,,381.624862,992352786|241150500|11878|0.0|179.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_38_20260610_161827,38.0,,completed,2026-06-10 16:18:27.746375+00:00,2026-06-10 16:21:04.144027+00:00,False,direct,gpt-5.5,42,1889449422,3363251591,5944,Tile_r026_c073.tiff,Tile_r026_c073.tiff,train/Acquisitions_second_run,,0.089934,4.56198,4.472046,98.02861915221021,4.0,4.0,139.0,228.0,,,,,,,,,,,,,,156.397652,1889449422|3363251591|5944|139.0|228.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_38_20260611_061618,38.0,,completed,2026-06-11 06:16:18.099358+00:00,2026-06-11 06:23:21.530555+00:00,True,exploratory,gpt-5.5,42,1889449422,3363251591,5944,Tile_r026_c073.tiff,Tile_r026_c073.tiff,train/Acquisitions_second_run,,0.093957,4.56198,4.4680230000000005,97.9404337590257,7.0,7.0,139.0,228.0,,,,,,,,,,,,,,423.431197,1889449422|3363251591|5944|139.0|228.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_39_20260610_162109,39.0,,completed,2026-06-10 16:21:09.092425+00:00,2026-06-10 16:23:55.225549+00:00,False,direct,gpt-5.5,42,2576954896,2839794872,8679,Tile_r062_c000.tiff,Tile_r062_c000.tiff,train/Acquisitions_second_run,,0.047332,5.154522,5.10719,99.08173832607562,4.0,4.0,22.0,213.0,,,,,,,,,,,,,,166.133124,2576954896|2839794872|8679|22.0|213.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_39_20260611_062326,39.0,,completed,2026-06-11 06:23:26.532258+00:00,2026-06-11 06:28:19.903335+00:00,True,exploratory,gpt-5.5,42,2576954896,2839794872,8679,Tile_r062_c000.tiff,Tile_r062_c000.tiff,train/Acquisitions_second_run,,0.164963,5.154522,4.989559,96.79964504953126,9.0,8.0,22.0,213.0,,,,,,,,,,,,,,293.371077,2576954896|2839794872|8679|22.0|213.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_40_20260610_162400,40.0,,completed,2026-06-10 16:24:00.228376+00:00,2026-06-10 16:26:49.479499+00:00,False,direct,gpt-5.5,42,1008363342,2213117586,3281,Tile_r052_c005.tiff,Tile_r052_c005.tiff,train/Acquisitions_first_run,,0.022204,3.751534,3.72933,99.40813544539381,4.0,4.0,158.0,214.0,,,,,,,,,,,,,,169.251123,1008363342|2213117586|3281|158.0|214.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_40_20260611_062824,40.0,,completed,2026-06-11 06:28:24.923130+00:00,2026-06-11 06:33:00.781438+00:00,True,exploratory,gpt-5.5,42,1008363342,2213117586,3281,Tile_r052_c005.tiff,Tile_r052_c005.tiff,train/Acquisitions_first_run,,0.092698,3.751534,3.658836,97.52906411084106,9.0,8.0,158.0,214.0,,,,,,,,,,,,,,275.858308,1008363342|2213117586|3281|158.0|214.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260610_202059.json,summary,run_42_20260610_163034,42.0,,completed,2026-06-10 16:30:34.105325+00:00,2026-06-10 16:34:19.520573+00:00,False,direct,gpt-5.5,42,1666924073,965400356,14149,Region007_y26_x10_fw120um.tiff,Region007_y26_x10_fw120um.tiff,train/Combined_New_Scans_Andrea,,2.079411,2.436069,0.3566579999999999,14.640718304777078,5.0,5.0,148.0,102.0,,,,,,,,,,,,,,225.415248,1666924073|965400356|14149|148.0|102.0
/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_1/multi_run_summary_20260611_064650.json,summary,run_42_20260611_063656,42.0,,completed,2026-06-11 06:36:56.075526+00:00,2026-06-11 06:46:19.974481+00:00,True,exploratory,gpt-5.5,42,1666924073,965400356,14149,Region007_y26_x10_fw120um.tiff,Region007_y26_x10_fw120um.tiff,train/Combined_New_Scans_Andrea,,2.045061,2.436069,0.3910079999999998,16.05077688686157,14.0,13.0,148.0,102.0,,,,,,,,,,,,,,563.898955,1666924073|965400356|14149|148.0|102.0
