batch_id,source,variant,variant_label,model,n_runs_requested,n_runs_completed,grid_level,subdivision,visual_condition,visual_condition_label,n_paths,n_parsed,n_parsing_failures,mean_precision,var_precision,sample_var_precision,std_precision,min_precision,max_precision,mean_recall,var_recall,sample_var_recall,std_recall,min_recall,max_recall,mean_f1,var_f1,sample_var_f1,std_f1,min_f1,max_f1,mean_tile_accuracy,var_tile_accuracy,sample_var_tile_accuracy,std_tile_accuracy,min_tile_accuracy,max_tile_accuracy,mean_missed_tile_rate,var_missed_tile_rate,sample_var_missed_tile_rate,std_missed_tile_rate,min_missed_tile_rate,max_missed_tile_rate,mean_extra_tile_rate,var_extra_tile_rate,sample_var_extra_tile_rate,std_extra_tile_rate,min_extra_tile_rate,max_extra_tile_rate,exact_match_rate,var_exact_match,sample_var_exact_match,std_exact_match
case3_batch_20260618_104034,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_104034/batch_manifest.json,L0_path_only,L0: No annotations,gpt-5.5,3,3,0.0,1.0,path_only,No annotations,3,3,0,0.4444,0.0062,0.0093,0.0787,0.3333,0.5,0.3333,0.0089,0.0133,0.0943,0.2,0.4,0.3796,0.0084,0.0126,0.0917,0.25,0.4444,0.3333,0.0089,0.0133,0.0943,0.2,0.4,0.6667,0.0089,0.0133,0.0943,0.6,0.8,0.5556,0.0062,0.0093,0.0787,0.5,0.6667,0.0,0.0,0.0,0.0
case3_batch_20260618_104034,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_104034/batch_manifest.json,L0_grid,L0: Grid,gpt-5.5,3,3,0.0,1.0,grid,Grid,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.0,0.0,0.8,0.8,0.8889,0.0,0.0,0.0,0.8889,0.8889,0.8,0.0,0.0,0.0,0.8,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case3_batch_20260618_104034,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_104034/batch_manifest.json,L0_grid_labels,L0: Grid + labels,gpt-5.5,3,3,0.0,1.0,grid_labels,Grid + labels,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.0,0.0,0.8,0.8,0.8889,0.0,0.0,0.0,0.8889,0.8889,0.8,0.0,0.0,0.0,0.8,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case3_batch_20260618_104034,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_104034/batch_manifest.json,L1_path_only,L1: No annotations,gpt-5.5,3,3,1.0,2.0,path_only,No annotations,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
case3_batch_20260618_104034,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_104034/batch_manifest.json,L1_grid,L1: Grid,gpt-5.5,3,3,1.0,2.0,grid,Grid,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,0.8889,0.0,0.0,0.0,0.8889,0.8889,0.9412,0.0,0.0,0.0,0.9412,0.9412,0.8889,0.0,0.0,0.0,0.8889,0.8889,0.1111,0.0,0.0,0.0,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case3_batch_20260618_104034,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_104034/batch_manifest.json,L1_grid_labels,L1: Grid + labels,gpt-5.5,3,3,1.0,2.0,grid_labels,Grid + labels,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,0.8889,0.0,0.0,0.0,0.8889,0.8889,0.9412,0.0,0.0,0.0,0.9412,0.9412,0.8889,0.0,0.0,0.0,0.8889,0.8889,0.1111,0.0,0.0,0.0,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case3_batch_20260618_104034,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_104034/batch_manifest.json,L2_path_only,L2: No annotations,gpt-5.5,3,3,2.0,4.0,path_only,No annotations,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
case3_batch_20260618_104034,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_104034/batch_manifest.json,L2_grid,L2: Grid,gpt-5.5,3,3,2.0,4.0,grid,Grid,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,0.8431,0.0008,0.0012,0.0283,0.8235,0.8824,0.9146,0.0003,0.0004,0.0173,0.9032,0.9375,0.8431,0.0008,0.0012,0.0283,0.8235,0.8824,0.1569,0.0008,0.0012,0.0283,0.1176,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case3_batch_20260618_104034,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_104034/batch_manifest.json,L2_grid_labels,L2: Grid + labels,gpt-5.5,3,3,2.0,4.0,grid_labels,Grid + labels,3,3,0,0.6074,0.0742,0.1113,0.2724,0.2222,0.8,0.3529,0.0277,0.0415,0.1664,0.1176,0.4706,0.4463,0.0428,0.0642,0.2069,0.1538,0.5926,0.3529,0.0277,0.0415,0.1664,0.1176,0.4706,0.6471,0.0277,0.0415,0.1664,0.5294,0.8824,0.3926,0.0742,0.1113,0.2724,0.2,0.7778,0.0,0.0,0.0,0.0
case3_batch_20260618_112624,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_112624/batch_manifest.json,L0_path_only,L0: No annotations,gpt-5.5,3,3,0.0,1.0,path_only,No annotations,3,3,0,0.8194,0.0027,0.0041,0.052,0.75,0.875,0.625,0.0417,0.0625,0.2042,0.375,0.875,0.6964,0.0236,0.0354,0.1536,0.5,0.875,0.625,0.0417,0.0625,0.2042,0.375,0.875,0.375,0.0417,0.0625,0.2042,0.125,0.625,0.1806,0.0027,0.0041,0.052,0.125,0.25,0.0,0.0,0.0,0.0
case3_batch_20260618_112624,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_112624/batch_manifest.json,L0_grid,L0: Grid,gpt-5.5,3,3,0.0,1.0,grid,Grid,3,3,0,0.6325,0.0006,0.0009,0.0245,0.6154,0.6667,0.9167,0.0139,0.0208,0.1179,0.75,1.0,0.7432,0.0007,0.001,0.0265,0.7059,0.7619,0.9167,0.0139,0.0208,0.1179,0.75,1.0,0.0833,0.0139,0.0208,0.1179,0.0,0.25,0.3675,0.0006,0.0009,0.0245,0.3333,0.3846,0.0,0.0,0.0,0.0
case3_batch_20260618_112624,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_112624/batch_manifest.json,L0_grid_labels,L0: Grid + labels,gpt-5.5,3,3,0.0,1.0,grid_labels,Grid + labels,3,3,0,0.7147,0.0012,0.0019,0.0346,0.6667,0.75,0.8333,0.0139,0.0208,0.1179,0.75,1.0,0.766,0.0032,0.0048,0.0566,0.7059,0.8421,0.8333,0.0139,0.0208,0.1179,0.75,1.0,0.1667,0.0139,0.0208,0.1179,0.0,0.25,0.2853,0.0012,0.0019,0.0346,0.25,0.3333,0.0,0.0,0.0,0.0
case3_batch_20260618_112624,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_112624/batch_manifest.json,L1_path_only,L1: No annotations,gpt-5.5,3,3,1.0,2.0,path_only,No annotations,3,3,0,0.5371,0.0007,0.001,0.0265,0.5,0.5556,0.3571,0.0,0.0,0.0,0.3571,0.3571,0.4288,0.0001,0.0001,0.01,0.4167,0.4348,0.3571,0.0,0.0,0.0,0.3571,0.3571,0.6429,0.0,0.0,0.0,0.6429,0.6429,0.4629,0.0007,0.001,0.0265,0.4444,0.5,0.0,0.0,0.0,0.0
case3_batch_20260618_112624,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_112624/batch_manifest.json,L1_grid,L1: Grid,gpt-5.5,3,3,1.0,2.0,grid,Grid,3,3,0,0.7216,0.0002,0.0002,0.0141,0.7059,0.7368,0.9286,0.0034,0.0051,0.0583,0.8571,1.0,0.8117,0.0009,0.0014,0.03,0.7742,0.8485,0.9286,0.0034,0.0051,0.0583,0.8571,1.0,0.0714,0.0034,0.0051,0.0583,0.0,0.1429,0.2784,0.0002,0.0002,0.0141,0.2632,0.2941,0.0,0.0,0.0,0.0
case3_batch_20260618_112624,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_112624/batch_manifest.json,L1_grid_labels,L1: Grid + labels,gpt-5.5,3,3,1.0,2.0,grid_labels,Grid + labels,3,3,0,0.7706,0.0057,0.0085,0.0755,0.7,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.8684,0.0022,0.0033,0.0469,0.8235,0.9333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2294,0.0057,0.0085,0.0755,0.125,0.3,0.0,0.0,0.0,0.0
case3_batch_20260618_112624,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_112624/batch_manifest.json,L2_path_only,L2: No annotations,gpt-5.5,3,3,2.0,4.0,path_only,No annotations,3,3,0,0.2784,0.0002,0.0002,0.0141,0.2632,0.2941,0.2,0.0,0.0,0.0,0.2,0.2,0.2327,0.0,0.0,0.0,0.2273,0.2381,0.2,0.0,0.0,0.0,0.2,0.2,0.8,0.0,0.0,0.0,0.8,0.8,0.7216,0.0002,0.0002,0.0141,0.7059,0.7368,0.0,0.0,0.0,0.0
case3_batch_20260618_112624,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_112624/batch_manifest.json,L2_grid,L2: Grid,gpt-5.5,3,3,2.0,4.0,grid,Grid,3,3,0,0.6614,0.0029,0.0044,0.0539,0.6111,0.7368,0.6667,0.0228,0.0341,0.151,0.56,0.88,0.6511,0.0027,0.0041,0.052,0.5957,0.7213,0.6667,0.0228,0.0341,0.151,0.56,0.88,0.3333,0.0228,0.0341,0.151,0.12,0.44,0.3386,0.0029,0.0044,0.0539,0.2632,0.3889,0.0,0.0,0.0,0.0
case3_batch_20260618_112624,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_112624/batch_manifest.json,L2_grid_labels,L2: Grid + labels,gpt-5.5,3,3,2.0,4.0,grid_labels,Grid + labels,3,3,0,0.7427,0.012,0.018,0.1095,0.625,0.8889,0.44,0.0139,0.0208,0.1179,0.32,0.6,0.5319,0.0035,0.0053,0.0592,0.4706,0.6122,0.44,0.0139,0.0208,0.1179,0.32,0.6,0.56,0.0139,0.0208,0.1179,0.4,0.68,0.2573,0.012,0.018,0.1095,0.1111,0.375,0.0,0.0,0.0,0.0
case3_batch_20260618_123946,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_123946/batch_manifest.json,L0_path_only,L0: No annotations,gpt-5.5,3,3,0.0,1.0,path_only,No annotations,3,3,0,0.4722,0.0957,0.1435,0.3094,0.0357,0.7143,0.3333,0.0451,0.0677,0.2124,0.125,0.625,0.362,0.0622,0.0934,0.2494,0.0556,0.6667,0.3333,0.0451,0.0677,0.2124,0.125,0.625,0.6667,0.0451,0.0677,0.2124,0.375,0.875,0.5278,0.0957,0.1435,0.3094,0.2857,0.9643,0.0,0.0,0.0,0.0
case3_batch_20260618_123946,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_123946/batch_manifest.json,L0_grid,L0: Grid,gpt-5.5,3,3,0.0,1.0,grid,Grid,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case3_batch_20260618_123946,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_123946/batch_manifest.json,L0_grid_labels,L0: Grid + labels,gpt-5.5,3,3,0.0,1.0,grid_labels,Grid + labels,3,3,0,0.963,0.0027,0.0041,0.052,0.8889,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9804,0.0008,0.0012,0.0283,0.9412,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0027,0.0041,0.052,0.0,0.1111,0.6667,0.2222,0.3333,0.4714
case3_batch_20260618_123946,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_123946/batch_manifest.json,L1_path_only,L1: No annotations,gpt-5.5,3,3,1.0,2.0,path_only,No annotations,3,3,0,0.2143,0.0,0.0,0.0,0.2143,0.2143,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.2,0.0,0.0,0.0,0.2,0.2,0.1875,0.0,0.0,0.0,0.1875,0.1875,0.8125,0.0,0.0,0.0,0.8125,0.8125,0.7857,0.0,0.0,0.0,0.7857,0.7857,0.0,0.0,0.0,0.0
case3_batch_20260618_123946,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_123946/batch_manifest.json,L1_grid,L1: Grid,gpt-5.5,3,3,1.0,2.0,grid,Grid,3,3,0,0.9608,0.0031,0.0046,0.0557,0.8824,1.0,0.9375,0.0,0.0,0.0,0.9375,0.9375,0.9482,0.0008,0.0011,0.0283,0.9091,0.9677,0.9375,0.0,0.0,0.0,0.9375,0.9375,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0392,0.0031,0.0046,0.0557,0.0,0.1176,0.0,0.0,0.0,0.0
case3_batch_20260618_123946,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_123946/batch_manifest.json,L1_grid_labels,L1: Grid + labels,gpt-5.5,3,3,1.0,2.0,grid_labels,Grid + labels,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,0.9583,0.0035,0.0052,0.0592,0.875,1.0,0.9778,0.001,0.0015,0.0316,0.9333,1.0,0.9583,0.0035,0.0052,0.0592,0.875,1.0,0.0417,0.0035,0.0052,0.0592,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.2222,0.3333,0.4714
case3_batch_20260618_123946,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_123946/batch_manifest.json,L2_path_only,L2: No annotations,gpt-5.5,3,3,2.0,4.0,path_only,No annotations,3,3,0,0.1233,0.0,0.0,0.0,0.12,0.125,0.0857,0.0,0.0,0.0,0.0857,0.0857,0.1011,0.0,0.0,0.0,0.1,0.1017,0.0857,0.0,0.0,0.0,0.0857,0.0857,0.9143,0.0,0.0,0.0,0.9143,0.9143,0.8767,0.0,0.0,0.0,0.875,0.88,0.0,0.0,0.0,0.0
case3_batch_20260618_123946,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_123946/batch_manifest.json,L2_grid,L2: Grid,gpt-5.5,3,3,2.0,4.0,grid,Grid,3,3,0,0.9055,0.0036,0.0054,0.06,0.8235,0.9643,0.7714,0.0005,0.0008,0.0224,0.7429,0.8,0.8314,0.0004,0.0005,0.02,0.8116,0.8571,0.7714,0.0005,0.0008,0.0224,0.7429,0.8,0.2286,0.0005,0.0008,0.0224,0.2,0.2571,0.0945,0.0036,0.0054,0.06,0.0357,0.1765,0.0,0.0,0.0,0.0
case3_batch_20260618_123946,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_123946/batch_manifest.json,L2_grid_labels,L2: Grid + labels,gpt-5.5,3,3,2.0,4.0,grid_labels,Grid + labels,3,3,0,0.87,0.0046,0.0068,0.0678,0.7778,0.9375,0.5048,0.0051,0.0076,0.0714,0.4286,0.6,0.6317,0.0013,0.002,0.0361,0.5882,0.6774,0.5048,0.0051,0.0076,0.0714,0.4286,0.6,0.4952,0.0051,0.0076,0.0714,0.4,0.5714,0.13,0.0046,0.0068,0.0678,0.0625,0.2222,0.0,0.0,0.0,0.0
case3_batch_20260618_134814,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_134814/batch_manifest.json,L0_path_only,L0: No annotations,gpt-5.5,3,3,0.0,1.0,path_only,No annotations,3,3,0,0.1,0.0067,0.01,0.0819,0.0,0.2,0.1111,0.0062,0.0093,0.0787,0.0,0.1667,0.1023,0.0058,0.0087,0.0762,0.0,0.1818,0.1111,0.0062,0.0093,0.0787,0.0,0.1667,0.8889,0.0062,0.0093,0.0787,0.8333,1.0,0.9,0.0067,0.01,0.0819,0.8,1.0,0.0,0.0,0.0,0.0
case3_batch_20260618_134814,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_134814/batch_manifest.json,L0_grid,L0: Grid,gpt-5.5,3,3,0.0,1.0,grid,Grid,3,3,0,0.8889,0.0062,0.0093,0.0787,0.8333,1.0,0.8889,0.0062,0.0093,0.0787,0.8333,1.0,0.8889,0.0062,0.0093,0.0787,0.8333,1.0,0.8889,0.0062,0.0093,0.0787,0.8333,1.0,0.1111,0.0062,0.0093,0.0787,0.0,0.1667,0.1111,0.0062,0.0093,0.0787,0.0,0.1667,0.3333,0.2222,0.3333,0.4714
case3_batch_20260618_134814,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_134814/batch_manifest.json,L0_grid_labels,L0: Grid + labels,gpt-5.5,3,3,0.0,1.0,grid_labels,Grid + labels,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case3_batch_20260618_134814,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_134814/batch_manifest.json,L1_path_only,L1: No annotations,gpt-5.5,3,3,1.0,2.0,path_only,No annotations,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
case3_batch_20260618_134814,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_134814/batch_manifest.json,L1_grid,L1: Grid,gpt-5.5,3,3,1.0,2.0,grid,Grid,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case3_batch_20260618_134814,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_134814/batch_manifest.json,L1_grid_labels,L1: Grid + labels,gpt-5.5,3,3,1.0,2.0,grid_labels,Grid + labels,3,3,0,0.9697,0.0018,0.0028,0.0424,0.9091,1.0,0.9697,0.0018,0.0028,0.0424,0.9091,1.0,0.9697,0.0018,0.0028,0.0424,0.9091,1.0,0.9697,0.0018,0.0028,0.0424,0.9091,1.0,0.0303,0.0018,0.0028,0.0424,0.0,0.0909,0.0303,0.0018,0.0028,0.0424,0.0,0.0909,0.6667,0.2222,0.3333,0.4714
case3_batch_20260618_134814,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_134814/batch_manifest.json,L2_path_only,L2: No annotations,gpt-5.5,3,3,2.0,4.0,path_only,No annotations,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
case3_batch_20260618_134814,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_134814/batch_manifest.json,L2_grid,L2: Grid,gpt-5.5,3,3,2.0,4.0,grid,Grid,3,3,0,0.9841,0.0005,0.0008,0.0224,0.9524,1.0,0.9841,0.0005,0.0008,0.0224,0.9524,1.0,0.9841,0.0005,0.0008,0.0224,0.9524,1.0,0.9841,0.0005,0.0008,0.0224,0.9524,1.0,0.0159,0.0005,0.0008,0.0224,0.0,0.0476,0.0159,0.0005,0.0008,0.0224,0.0,0.0476,0.6667,0.2222,0.3333,0.4714
case3_batch_20260618_134814,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_134814/batch_manifest.json,L2_grid_labels,L2: Grid + labels,gpt-5.5,3,3,2.0,4.0,grid_labels,Grid + labels,3,3,0,0.2383,0.0238,0.0357,0.1543,0.125,0.4565,0.3968,0.1819,0.2729,0.4265,0.0952,1.0,0.282,0.0595,0.0892,0.2439,0.1081,0.6269,0.3968,0.1819,0.2729,0.4265,0.0952,1.0,0.6032,0.1819,0.2729,0.4265,0.0,0.9048,0.7617,0.0238,0.0357,0.1543,0.5435,0.875,0.0,0.0,0.0,0.0
case3_batch_20260618_153841,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_153841/batch_manifest.json,L0_path_only,L0: No annotations,gpt-5.5,3,3,0.0,1.0,path_only,No annotations,3,3,0,0.75,0.0,0.0,0.0,0.75,0.75,0.6,0.0,0.0,0.0,0.6,0.6,0.6667,0.0,0.0,0.0,0.6667,0.6667,0.6,0.0,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.4,0.4,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
case3_batch_20260618_153841,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_153841/batch_manifest.json,L0_grid,L0: Grid,gpt-5.5,3,3,0.0,1.0,grid,Grid,3,3,0,0.9444,0.0062,0.0093,0.0787,0.8333,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9697,0.0018,0.0028,0.0424,0.9091,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0062,0.0093,0.0787,0.0,0.1667,0.6667,0.2222,0.3333,0.4714
case3_batch_20260618_153841,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_153841/batch_manifest.json,L0_grid_labels,L0: Grid + labels,gpt-5.5,3,3,0.0,1.0,grid_labels,Grid + labels,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
case3_batch_20260618_153841,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_153841/batch_manifest.json,L1_path_only,L1: No annotations,gpt-5.5,3,3,1.0,2.0,path_only,No annotations,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
case3_batch_20260618_153841,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_153841/batch_manifest.json,L1_grid,L1: Grid,gpt-5.5,3,3,1.0,2.0,grid,Grid,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,0.8333,0.0022,0.0033,0.0469,0.8,0.9,0.9084,0.0008,0.0011,0.0283,0.8889,0.9474,0.8333,0.0022,0.0033,0.0469,0.8,0.9,0.1667,0.0022,0.0033,0.0469,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case3_batch_20260618_153841,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_153841/batch_manifest.json,L1_grid_labels,L1: Grid + labels,gpt-5.5,3,3,1.0,2.0,grid_labels,Grid + labels,3,3,0,0.9444,0.0062,0.0093,0.0787,0.8333,1.0,0.9,0.0067,0.01,0.0819,0.8,1.0,0.9151,0.0006,0.0009,0.0245,0.8889,0.9474,0.9,0.0067,0.01,0.0819,0.8,1.0,0.1,0.0067,0.01,0.0819,0.0,0.2,0.0556,0.0062,0.0093,0.0787,0.0,0.1667,0.0,0.0,0.0,0.0
case3_batch_20260618_153841,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_153841/batch_manifest.json,L2_path_only,L2: No annotations,gpt-5.5,3,3,2.0,4.0,path_only,No annotations,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
case3_batch_20260618_153841,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_153841/batch_manifest.json,L2_grid,L2: Grid,gpt-5.5,3,3,2.0,4.0,grid,Grid,3,3,0,0.8748,0.0169,0.0253,0.13,0.6957,1.0,0.75,0.005,0.0075,0.0707,0.65,0.8,0.7993,0.0041,0.0061,0.064,0.7442,0.8889,0.75,0.005,0.0075,0.0707,0.65,0.8,0.25,0.005,0.0075,0.0707,0.2,0.35,0.1252,0.0169,0.0253,0.13,0.0,0.3043,0.0,0.0,0.0,0.0
case3_batch_20260618_153841,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_3/runs/case3_batch_20260618_153841/batch_manifest.json,L2_grid_labels,L2: Grid + labels,gpt-5.5,3,3,2.0,4.0,grid_labels,Grid + labels,3,3,0,1.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.25,0.25,0.4,0.0,0.0,0.0,0.4,0.4,0.25,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
